=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-2-10_22-41-7
====================================================================================
22:41:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3790.895020, 233.697174, 10390.381836>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3791.673584, 233.835815, 10389.658203>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3792.003906, 233.882538, 10389.464844>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3793.824707, 234.193665, 10387.894531>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3794.496582, 234.278809, 10387.590820>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3795.695068, 234.471924, 10386.702148>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3796.024902, 234.512909, 10386.567383>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3796.146729, 234.529877, 10386.500977>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3796.239990, 234.544647, 10386.434570>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3799.417969, 235.057175, 10384.082031>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3799.774902, 235.112579, 10383.837891>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3800.325928, 235.185501, 10383.568359>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3800.358643, 235.189163, 10383.557617>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3800.426514, 235.199661, 10383.510742>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3800.514648, 235.213242, 10383.449219>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3801.105713, 235.304413, 10383.041992>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3801.535889, 235.370819, 10382.742188>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3802.000732, 235.448029, 10382.371094>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3802.491943, 235.522629, 10382.042969>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3802.964600, 235.595810, 10381.712891>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3803.403320, 235.663757, 10381.407227>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3804.127930, 235.780731, 10380.880859>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3804.729248, 235.874847, 10380.476563>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3805.639648, 236.019897, 10379.841797>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3806.306152, 236.124298, 10379.393555>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3806.797119, 236.200943, 10379.063477>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3807.158936, 236.257629, 10378.820313>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3807.899902, 236.376160, 10378.299805>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3808.343506, 236.446075, 10377.997070>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3809.625732, 236.648605, 10377.118164>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3810.302490, 236.755142, 10376.657227>)
22:47:6 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3810.678223, 236.813904, 10376.404297>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3810.909912, 236.849716, 10376.252930>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3811.876221, 237.003265, 10375.581055>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3812.250244, 237.062790, 10375.323242>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3813.939697, 237.335388, 10374.166992>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3814.520996, 237.430023, 10373.769531>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3814.751465, 237.466980, 10373.616211>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3814.889893, 237.488602, 10373.528320>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3816.164063, 237.696426, 10372.653320>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3816.452393, 237.743240, 10372.455078>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3818.445313, 238.068527, 10371.083984>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3818.779297, 238.122879, 10370.853516>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3818.890869, 238.139374, 10370.782227>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3818.998291, 238.154587, 10370.718750>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3819.349121, 238.206177, 10370.496094>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3819.493408, 238.228287, 10370.396484>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3820.015381, 238.308487, 10370.037109>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3820.531250, 238.387543, 10369.682617>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3821.136475, 238.480347, 10369.268555>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3821.673828, 238.562393, 10368.902344>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3822.357178, 238.667419, 10368.434570>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3822.898193, 238.750885, 10368.065430>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3823.341064, 238.818848, 10367.764648>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3823.693604, 238.872635, 10367.527344>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3823.977539, 238.915649, 10367.338867>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3824.202148, 238.949310, 10367.193359>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3825.003662, 239.072906, 10366.643555>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3825.491699, 239.141953, 10366.308594>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3826.623047, 239.301636, 10365.538086>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3827.223389, 239.386261, 10365.128906>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3828.018799, 239.497177, 10364.597656>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3828.387695, 239.548584, 10364.350586>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3828.593018, 239.576813, 10364.216797>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3828.740479, 239.596710, 10364.124023>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3830.302490, 239.818390, 10363.049805>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3830.843994, 239.895050, 10362.677734>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3831.062012, 239.925430, 10362.532227>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3831.196533, 239.944000, 10362.447266>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3832.489990, 240.122986, 10361.569336>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3832.783203, 240.163727, 10361.370117>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3834.455078, 240.395355, 10360.235352>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3834.734131, 240.434006, 10360.045898>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3835.574463, 240.550049, 10359.479492>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3835.673340, 240.563675, 10359.413086>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3835.742188, 240.572464, 10359.372070>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3835.839844, 240.585022, 10359.313477>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3836.347168, 240.653473, 10358.984375>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3836.681396, 240.700180, 10358.753906>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3837.233643, 240.777344, 10358.375000>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3837.776123, 240.851563, 10358.003906>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3838.309082, 240.923004, 10357.640625>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3838.802002, 240.988861, 10357.307617>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3839.361084, 241.063065, 10356.932617>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3839.810059, 241.122757, 10356.631836>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3840.637207, 241.229324, 10356.070313>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3841.253418, 241.302200, 10355.653320>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3841.720215, 241.357117, 10355.340820>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3842.056641, 241.396484, 10355.117188>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3842.920898, 241.498825, 10354.532227>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3843.433594, 241.559494, 10354.185547>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3844.708740, 241.680084, 10353.350586>)
22:47:7 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3845.373047, 241.735779, 10352.936523>)
22:47:8 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3846.446777, 241.820404, 10352.322266>)
22:47:8 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3846.839111, 241.837891, 10352.225586>)
22:47:8 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3846.992432, 241.836807, 10352.263672>)
22:47:8 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3847.032471, 241.824020, 10352.393555>)
22:47:8 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.110840, 244.224823, 10350.968750>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.800781, 246.127884, 10350.681641>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.915039, 246.080719, 10350.645508>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.024902, 246.032013, 10350.612305>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.137207, 245.978928, 10350.578125>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.249268, 245.922653, 10350.541992>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.472412, 245.706039, 10350.481445>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.534424, 245.645004, 10350.465820>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.607178, 247.398697, 10350.698242>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.409912, 247.788651, 10350.745117>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.868164, 247.607452, 10350.530273>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.902344, 247.596802, 10350.519531>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.994141, 247.536407, 10350.484375>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.129883, 247.442123, 10350.433594>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.259766, 247.416428, 10350.391602>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.038818, 247.662750, 10350.477539>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3850.991455, 247.888474, 10350.463867>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3851.489990, 247.866226, 10350.165039>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3863.542725, 242.639420, 10343.761719>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3862.442139, 243.284988, 10344.321289>)
22:47:9 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3862.364014, 243.446396, 10344.352539>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3858.752197, 242.032623, 10307.168945>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3863.812988, 241.677338, 10302.302734>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3863.892578, 241.674438, 10302.231445>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3863.966797, 241.671722, 10302.165039>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3864.035156, 241.669281, 10302.105469>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3864.099609, 241.666870, 10302.048828>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3866.611328, 241.558685, 10299.559570>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3867.511230, 241.505936, 10298.671875>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3867.879639, 241.484879, 10298.317383>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3867.984375, 241.478958, 10298.216797>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3868.018066, 241.476913, 10298.184570>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3868.055908, 241.474869, 10298.150391>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3871.768555, 241.023651, 10294.541992>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3872.420166, 240.934982, 10293.911133>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3872.691162, 240.894257, 10293.654297>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3872.725342, 240.888290, 10293.623047>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3873.296387, 240.787582, 10293.078125>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3873.873047, 240.685410, 10292.525391>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3874.498779, 240.575699, 10291.934570>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3875.146973, 240.466217, 10291.375977>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3875.940918, 240.327972, 10290.666016>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3876.757813, 240.207367, 10290.168945>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3877.751709, 240.046692, 10289.415039>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3878.705078, 239.931259, 10289.107422>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3879.848877, 239.759720, 10288.382813>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3880.818115, 239.642105, 10288.063477>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3881.508057, 239.561218, 10287.888672>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3881.961426, 239.495590, 10287.680664>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3883.525879, 239.232620, 10286.703125>)
22:47:17 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3884.529785, 239.092499, 10286.349609>)
22:47:19 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3891.916992, 238.375275, 10283.013672>)
22:47:19 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3897.794189, 238.160004, 10280.317383>)
22:47:19 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3897.871094, 238.160019, 10280.285156>)
22:47:19 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3897.948242, 238.160049, 10280.253906>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3898.027832, 238.160034, 10280.220703>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3898.106201, 238.160019, 10280.188477>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3898.250000, 238.160034, 10280.130859>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3899.174072, 238.160034, 10279.722656>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3899.816406, 238.160049, 10279.427734>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3900.531738, 238.160004, 10279.100586>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3901.258789, 238.160019, 10278.769531>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3901.758057, 238.160019, 10278.531250>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3902.203857, 238.160019, 10278.318359>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3903.028076, 238.160019, 10277.928711>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3903.697021, 238.160034, 10277.612305>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3904.244385, 238.160019, 10277.355469>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3904.681885, 238.160034, 10277.152344>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3905.550293, 238.160034, 10276.742188>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3906.126709, 238.159973, 10276.469727>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3907.385986, 238.160004, 10275.875977>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3908.138184, 238.160019, 10275.520508>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3908.617188, 238.159988, 10275.297852>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3908.982666, 238.159988, 10275.131836>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3911.623535, 238.160034, 10273.889648>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3912.676025, 238.159988, 10273.399414>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3913.118408, 238.160004, 10273.197266>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3913.330078, 238.160019, 10273.105469>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3913.470703, 238.160019, 10273.045898>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3914.165283, 238.160019, 10272.727539>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3914.324219, 238.160019, 10272.655273>)
22:47:20 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3917.293945, 238.160019, 10271.233398>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3918.703857, 238.159988, 10270.585938>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3918.898926, 238.160004, 10270.496094>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3918.922852, 238.160004, 10270.485352>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3919.430664, 238.160004, 10270.255859>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3919.999512, 238.160004, 10269.999023>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3920.576904, 238.160004, 10269.739258>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3921.185791, 238.160034, 10269.465820>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3921.784668, 238.160019, 10269.198242>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3922.790527, 238.160019, 10268.741211>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3923.661621, 238.160019, 10268.345703>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3924.387695, 238.160034, 10268.016602>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3924.983643, 238.160065, 10267.748047>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3925.875732, 238.160004, 10267.313477>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3926.505127, 238.160019, 10267.006836>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3926.965332, 238.160034, 10266.786133>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3927.305664, 238.160034, 10266.625977>)
22:47:21 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3928.523926, 238.160019, 10266.071289>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3929.225342, 238.160019, 10265.750977>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3929.651611, 238.160019, 10265.559570>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3933.099854, 238.159973, 10263.916016>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3934.849365, 238.159988, 10263.194336>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3935.066895, 238.160004, 10263.105469>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3937.918213, 238.158676, 10261.665039>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3938.069336, 238.158188, 10261.587891>)
22:47:22 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3938.436768, 238.157013, 10261.437500>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3938.616943, 238.156448, 10261.362305>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3938.814941, 238.156113, 10261.281250>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3939.030762, 238.155823, 10261.192383>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3942.241699, 238.150940, 10259.653320>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3944.409912, 238.128906, 10258.718750>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3944.989990, 238.111389, 10258.470703>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3945.191406, 238.105347, 10258.387695>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3945.323730, 238.101318, 10258.333008>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3949.640381, 237.970535, 10256.303711>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3950.584717, 237.945602, 10255.888672>)
22:47:23 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3950.742432, 237.942307, 10255.823242>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3950.845459, 237.940186, 10255.781250>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3951.421631, 237.927811, 10255.518555>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3952.145996, 237.912186, 10255.189453>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3953.070557, 237.892365, 10254.773438>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3953.960449, 237.873291, 10254.372070>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3954.568604, 237.859924, 10254.081055>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3955.115479, 237.847900, 10253.820313>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3955.979004, 237.829071, 10253.415039>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3956.632813, 237.820908, 10253.107422>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3957.607910, 237.815262, 10252.650391>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3958.294678, 237.811279, 10252.329102>)
22:47:24 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3958.772705, 237.808533, 10252.106445>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3959.119629, 237.806595, 10251.947266>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3960.296143, 237.799789, 10251.395508>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3960.962891, 237.795914, 10251.083008>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3963.440918, 237.790955, 10249.909180>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3965.097656, 237.812805, 10249.228516>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3965.299316, 237.815445, 10249.147461>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3967.345947, 237.843018, 10248.188477>)
22:47:25 | "Penguin" (steamid=76561198413928129) teleported to crosshair (pos=<3967.453613, 237.844437, 10248.138672>)
